order_id,sk_order_date,sk_ship_date,sk_customer,sk_product,sk_region,sales
CA-2015-110030,20151206,20151208,167,566,13,23.976
CA-2015-121286,20151104,20151108,22,205,159,8.376
CA-2015-121286,20151104,20151108,22,946,159,58.24
CA-2017-164735,20170414,20170419,484,726,187,81.2
CA-2015-153479,20151004,20151008,651,266,145,14.45
CA-2015-153479,20151004,20151008,651,989,145,95.648
CA-2018-149888,20181107,20181113,213,1222,11,359.97
CA-2018-149888,20181107,20181113,213,1358,11,350.352
CA-2018-119193,20181222,20181224,86,525,188,1.641
CA-2018-119193,20181222,20181224,86,1350,188,629.958
CA-2018-104801,20180213,20180219,652,149,5,6.63
CA-2018-104801,20180213,20180219,652,657,5,799.96
CA-2018-104801,20180213,20180219,652,218,5,107.53
CA-2015-107594,20150702,20150706,14,693,148,73.98
CA-2015-107594,20150702,20150706,14,803,148,5.58
CA-2016-129770,20160221,20160223,556,34,377,49.12
CA-2016-115798,20161113,20161119,108,1439,259,377.97
CA-2016-115798,20161113,20161119,108,676,259,42.28
CA-2016-115798,20161113,20161119,108,907,259,299.97
CA-2016-115798,20161113,20161119,108,824,259,89.98
CA-2018-122707,20180416,20180418,495,1440,378,477.24
CA-2018-122707,20180416,20180418,495,1441,378,25.98
CA-2017-165015,20170225,20170227,233,1050,47,46.72
CA-2015-149244,20151104,20151108,653,1398,74,35.34
CA-2016-140144,20160620,20160625,35,598,9,257.64
CA-2016-140144,20160620,20160625,35,67,9,125.976
CA-2018-163321,20180807,20180811,249,412,197,79.992
CA-2015-155887,20150512,20150517,410,607,101,700.056
US-2016-165449,20161122,20161126,400,1442,379,27.168
CA-2016-110247,20161204,20161208,654,1331,367,8.226
US-2015-141257,20150608,20150614,230,1443,5,585.552
CA-2015-154669,20150808,20150811,613,1444,380,423.28
CA-2015-158029,20150526,20150530,521,1164,2,225.296
CA-2016-155306,20160417,20160421,655,1071,9,5.56
CA-2016-155306,20160417,20160421,655,625,9,323.37
CA-2016-155306,20160417,20160421,655,1400,9,783.96
CA-2016-155306,20160417,20160421,655,1381,9,1447.65
CA-2016-155306,20160417,20160421,655,1347,9,11.96
CA-2017-127775,20170611,20170613,302,663,21,239.97
CA-2017-146171,20170311,20170315,656,1413,96,76.92
CA-2017-146171,20170311,20170315,656,779,96,481.32
CA-2015-129574,20150526,20150529,657,366,381,48.4
CA-2018-126536,20181012,20181014,72,1445,9,0.99
CA-2018-126536,20181012,20181014,72,996,9,101.84
CA-2018-165757,20180622,20180628,485,1446,11,10.332
CA-2018-165757,20180622,20180628,485,352,11,31.155
CA-2018-165757,20180622,20180628,485,1447,11,8.928
CA-2018-167752,20180115,20180118,356,1448,11,34.384
CA-2018-167752,20180115,20180118,356,229,11,1924.16
US-2016-122140,20160402,20160407,658,1449,63,32.192
US-2016-122140,20160402,20160407,658,1054,63,50.12
US-2016-122140,20160402,20160407,658,1246,63,47.976
CA-2017-163986,20170903,20170910,371,379,382,54.5
CA-2018-158967,20181210,20181212,538,746,3,19.104
CA-2017-131576,20171122,20171126,362,92,69,49.44
CA-2018-143455,20181111,20181118,530,503,137,10.368
CA-2017-144729,20171021,20171025,33,234,74,154.44
CA-2016-127019,20161221,20161225,46,939,82,60.984
CA-2016-138534,20160717,20160719,342,1132,383,195.466
CA-2018-108322,20180430,20180505,165,347,384,23.68
CA-2018-108322,20180430,20180505,165,1450,384,2.376
CA-2018-167668,20180506,20180508,647,200,21,59.2
CA-2018-146724,20181120,20181127,644,210,73,22.0
CA-2017-139878,20171111,20171116,437,966,69,257.98
US-2017-106677,20171105,20171110,156,1451,11,23.988
CA-2017-116974,20171009,20171015,173,1147,385,23.976
CA-2016-149972,20160921,20160923,523,504,2,601.536
CA-2016-149972,20160921,20160923,523,1452,2,7.9
US-2015-117744,20151202,20151206,551,289,386,58.36
US-2015-117744,20151202,20151206,551,136,386,16.464
US-2015-117744,20151202,20151206,551,566,386,39.96
CA-2015-125514,20150921,20150922,313,96,173,25.96
CA-2015-125514,20150921,20150922,313,1215,173,36.27
CA-2015-125514,20150921,20150922,313,822,173,6.48
CA-2015-154599,20150412,20150417,635,670,387,1075.088
CA-2015-154599,20150412,20150417,635,826,387,438.368
CA-2015-154599,20150412,20150417,635,512,387,18.088
CA-2015-154599,20150412,20150417,635,433,387,308.499
CA-2018-158743,20181020,20181027,491,1227,339,13.36
CA-2018-158743,20181020,20181027,491,687,339,39.96
CA-2018-158743,20181020,20181027,491,711,339,145.85
CA-2017-153318,20171025,20171028,330,474,107,783.96
US-2016-110163,20161101,20161104,316,33,140,7.88
CA-2018-143329,20181103,20181108,659,94,377,41.37
CA-2016-159380,20160512,20160516,474,1128,9,12.84
CA-2016-159380,20160512,20160516,474,1453,9,25.68
CA-2016-122623,20160907,20160911,231,1285,268,47.516
CA-2016-148635,20160725,20160727,660,1228,5,9.42
CA-2016-148635,20160725,20160727,660,1454,5,12.96
CA-2016-148635,20160725,20160727,660,1365,5,704.9
CA-2016-148635,20160725,20160727,660,1142,5,561.568
CA-2016-135685,20161116,20161118,487,371,176,179.82
CA-2016-135685,20161116,20161118,487,1455,176,185.58
CA-2016-135685,20161116,20161118,487,725,176,214.11
CA-2016-135685,20161116,20161118,487,1301,176,999.96
CA-2016-135685,20161116,20161118,487,567,176,653.55
CA-2016-104626,20160901,20160908,661,716,101,114.6
CA-2016-104626,20160901,20160908,661,165,101,60.74
CA-2016-104626,20160901,20160908,661,1306,101,124.36
CA-2016-104626,20160901,20160908,661,247,101,1088.76
CA-2017-160500,20170505,20170508,662,1354,209,6.72
CA-2017-160500,20170505,20170508,662,211,209,298.776
CA-2017-100202,20171231,20180105,380,204,138,302.376
CA-2018-131016,20180918,20180920,420,313,152,8.928
CA-2018-131016,20180918,20180920,420,1079,152,47.584
US-2015-112914,20150925,20150930,193,1456,13,33.792
US-2015-112914,20150925,20150930,193,593,13,300.5328
US-2015-112914,20150925,20150930,193,1295,13,2.724
US-2015-112914,20150925,20150930,193,30,13,3.264
CA-2017-124149,20170423,20170426,78,1457,376,108.336
CA-2017-124149,20170423,20170426,78,5,376,55.92
CA-2017-124149,20170423,20170426,78,1458,376,78.304
CA-2015-148915,20151101,20151105,445,1459,33,443.92
CA-2015-148915,20151101,20151105,445,1437,33,155.976
CA-2018-134649,20180126,20180131,663,149,378,15.47
CA-2018-134649,20180126,20180131,663,177,378,7.16
CA-2018-110842,20181111,20181116,316,939,2,10.89
CA-2018-110842,20181111,20181116,316,1460,2,19.44
CA-2018-110842,20181111,20181116,316,1009,2,121.6
CA-2017-147368,20170609,20170612,647,955,367,695.7
US-2016-104185,20160903,20160908,81,779,21,120.33
US-2015-125521,20150314,20150319,279,468,310,1139.92
US-2018-135062,20180831,20180904,211,846,280,229.544
CA-2018-135650,20180323,20180327,664,438,125,143.728
CA-2018-112865,20180518,20180522,4,1391,11,36.048
US-2017-162852,20171227,20171231,411,536,370,845.488
CA-2018-138163,20181117,20181120,191,209,263,50.94
CA-2018-152093,20180910,20180915,382,454,23,762.594
CA-2018-157854,20180408,20180415,665,1461,210,56.28
CA-2018-157854,20180408,20180415,665,1187,210,2690.97
CA-2017-123617,20171128,20171203,322,871,160,7.434
US-2017-128293,20170602,20170605,347,463,11,64.784
CA-2018-107342,20181217,20181222,666,734,118,28.16
CA-2017-136371,20170319,20170321,604,1462,163,14.98
CA-2017-136371,20170319,20170321,604,539,163,20.32
CA-2018-137344,20180820,20180820,614,1041,101,40.29
CA-2018-169810,20180725,20180731,182,1405,348,20.23
CA-2017-128594,20170826,20170829,138,448,74,1603.136
CA-2017-154690,20170815,20170817,667,1164,280,225.296
CA-2018-138975,20180519,20180523,619,664,130,67.8
CA-2018-138975,20180519,20180523,619,1463,130,377.97
CA-2018-138975,20180519,20180523,619,201,130,1628.82
CA-2018-138975,20180519,20180523,619,846,130,286.93
CA-2018-106537,20180812,20180817,303,1415,388,20.736
US-2018-103828,20180813,20180813,272,475,9,31.44
US-2018-103828,20180813,20180813,272,362,9,83.79
US-2018-103828,20180813,20180813,272,400,9,59.52
US-2018-103828,20180813,20180813,272,1464,9,31.92
CA-2017-115588,20171110,20171112,315,329,188,14.72
CA-2017-115588,20171110,20171112,315,726,188,38.976
CA-2018-143861,20180612,20180619,63,1465,89,17.088
CA-2015-148040,20150322,20150326,668,1338,99,74.352
CA-2015-148040,20150322,20150326,668,546,99,314.352
CA-2018-135167,20180615,20180620,562,321,2,4.26
CA-2018-137022,20181116,20181122,350,542,74,811.28
US-2018-102638,20181229,20181231,267,133,21,6.03
US-2017-167339,20170121,20170123,144,1002,74,153.568
US-2017-167339,20170121,20170123,144,325,74,1013.488
CA-2017-152072,20170115,20170119,657,1261,60,52.34
CA-2017-152072,20170115,20170119,657,375,60,4.66
CA-2017-152072,20170115,20170119,657,107,60,254.97
CA-2017-102932,20170919,20170923,175,16,389,25.44
CA-2017-102932,20170919,20170923,175,666,389,27.93
CA-2015-165540,20150221,20150225,613,614,370,8.85
CA-2017-130799,20171111,20171116,319,859,9,6.96
CA-2017-164483,20170130,20170203,224,640,9,17.456
US-2017-159856,20171018,20171022,213,392,260,307.92
CA-2018-102099,20181218,20181219,213,457,2,6.63
CA-2018-102099,20181218,20181219,213,868,2,12.96
CA-2018-102099,20181218,20181219,213,736,2,32.4
CA-2018-164049,20181102,20181106,176,1466,5,23.85
CA-2015-142727,20150429,20150501,669,799,390,51.96
CA-2015-142727,20150429,20150501,669,961,390,17.94
CA-2018-139913,20181023,20181029,37,1467,126,11.56
CA-2018-139913,20181023,20181029,37,220,126,26.4
CA-2018-139913,20181023,20181029,37,1468,126,69.08
CA-2018-139913,20181023,20181029,37,181,126,35.88
CA-2015-169033,20150330,20150403,28,1078,229,49.65
US-2017-164630,20170104,20170109,425,1343,36,959.968
US-2016-114839,20160426,20160430,618,286,13,408.422
CA-2016-166464,20160912,20160917,39,1343,21,479.984
CA-2016-166464,20160912,20160917,39,398,21,12.6
CA-2018-124898,20180911,20180915,627,786,96,184.66
CA-2017-164035,20170612,20170617,258,1226,23,23.12
CA-2017-153577,20170627,20170701,543,1080,391,37.464
CA-2017-153577,20170627,20170701,543,1200,391,539.658
CA-2015-127586,20150926,20150930,38,1469,5,310.12
CA-2018-121615,20181103,20181109,352,1470,17,8.56
CA-2018-121615,20181103,20181109,352,475,17,52.4
CA-2018-121615,20181103,20181109,352,1151,17,14.94
CA-2018-166415,20180219,20180223,251,1038,5,11.22
CA-2016-118444,20161105,20161109,105,864,223,387.136
CA-2015-113929,20150616,20150621,238,1471,392,41.4
CA-2015-113929,20150616,20150621,238,1472,392,35.0
CA-2015-113929,20150616,20150621,238,92,392,39.552
CA-2016-134747,20161012,20161017,352,1428,393,135.72
CA-2016-134747,20161012,20161017,352,1392,393,12.56
CA-2016-134747,20161012,20161017,352,994,393,263.96
CA-2018-155047,20180827,20180830,340,1473,63,5.952
CA-2017-160129,20171123,20171123,625,1452,11,15.8
CA-2017-160129,20171123,20171123,625,1115,11,14.368
CA-2017-160129,20171123,20171123,625,990,11,70.448
CA-2018-164329,20180130,20180130,463,562,9,129.3
US-2016-141453,20161130,20161203,490,631,94,3.882
CA-2015-156993,20150628,20150704,339,836,69,6.08
CA-2015-157721,20150902,20150905,595,950,264,19.9
CA-2015-157721,20150902,20150905,595,1474,264,70.71
CA-2018-128629,20180710,20180714,670,1468,96,18.84
CA-2018-158106,20180604,20180610,565,833,394,8.64
US-2018-120390,20181019,20181026,275,318,156,1633.188
CA-2018-143434,20181118,20181124,468,633,66,19.76
CA-2016-168564,20160808,20160808,628,933,9,6.608
CA-2016-168564,20160808,20160808,628,250,9,7.28
CA-2016-168564,20160808,20160808,628,325,9,144.784
US-2017-169040,20171206,20171212,219,1400,5,156.792
US-2017-169040,20171206,20171212,219,1419,5,431.976
US-2017-169040,20171206,20171212,219,82,5,35.89
US-2017-169040,20171206,20171212,219,680,5,47.208
US-2017-169040,20171206,20171212,219,131,5,248.08
US-2017-169040,20171206,20171212,219,68,5,189.7
US-2017-169040,20171206,20171212,219,447,5,59.808
CA-2018-155880,20180325,20180331,252,1475,176,90.99
CA-2018-155880,20180325,20180331,252,641,176,1526.56
CA-2018-155880,20180325,20180331,252,819,176,368.97
CA-2018-126242,20181119,20181124,499,300,2,305.01
CA-2018-126242,20181119,20181124,499,1476,2,18.7
CA-2017-166443,20171104,20171105,294,498,9,38.29
CA-2018-169859,20181214,20181218,487,1477,74,26.25
CA-2018-169859,20181214,20181218,487,1478,74,64.96
CA-2018-169859,20181214,20181218,487,761,74,43.7
CA-2018-134915,20181112,20181112,671,199,250,41.6
CA-2018-134915,20181112,20181112,671,1226,250,23.12
CA-2018-134915,20181112,20181112,671,1479,250,113.888
CA-2018-134915,20181112,20181112,671,1480,250,113.568
CA-2018-134915,20181112,20181112,671,505,250,7.92
CA-2018-134915,20181112,20181112,671,1481,250,671.984
CA-2017-153353,20170818,20170824,56,892,21,39.99
CA-2018-123638,20180627,20180704,672,479,264,191.646
CA-2018-168900,20180504,20180509,130,9,137,2.313
CA-2016-158456,20161224,20161229,447,806,2,19.936
CA-2016-158456,20161224,20161229,447,273,2,45.92
CA-2018-143665,20180426,20180501,179,997,5,20.34
CA-2018-143665,20180426,20180501,179,1134,5,39.28
CA-2018-137428,20181216,20181221,673,24,193,81.568
CA-2018-137428,20181216,20181221,673,165,193,97.184
CA-2018-137428,20181216,20181221,673,530,193,24.32
CA-2018-137428,20181216,20181221,673,1482,193,18.96
CA-2015-162866,20151227,20151231,477,1011,275,32.952
CA-2015-162866,20151227,20151231,477,1201,275,30.016
CA-2018-167941,20181106,20181109,536,78,280,499.584
CA-2018-167941,20181106,20181109,536,591,280,31.104
CA-2018-167941,20181106,20181109,536,560,280,13.272
CA-2018-167941,20181106,20181109,536,1398,280,28.272
CA-2018-167941,20181106,20181109,536,463,280,259.136
CA-2018-111808,20181216,20181220,240,878,286,10.8
CA-2016-137512,20160507,20160512,166,622,267,244.006
CA-2016-137512,20160507,20160512,166,1483,267,15.936
CA-2018-139773,20181204,20181204,2,1484,11,188.552
CA-2018-134607,20181003,20181008,333,1021,126,22.58
CA-2015-109232,20150113,20150116,445,1475,395,545.94
CA-2016-139850,20160612,20160617,674,1485,11,20.736
CA-2016-139850,20160612,20160617,674,1263,11,43.296
CA-2015-131310,20150712,20150718,53,1484,5,123.136
CA-2015-131310,20150712,20150718,53,659,5,11.264
US-2015-112872,20151206,20151211,54,332,303,53.424
US-2015-112872,20151206,20151211,54,1270,303,275.49
CA-2017-139269,20170525,20170530,675,1486,96,24.96
CA-2017-139269,20170525,20170530,675,366,96,19.36
CA-2017-139269,20170525,20170530,675,429,96,1267.65
CA-2017-139010,20170221,20170226,638,1441,2,12.99
CA-2017-139010,20170221,20170226,638,1478,2,18.56
CA-2017-139010,20170221,20170226,638,438,2,449.15
CA-2017-139010,20170221,20170226,638,79,2,31.248
CA-2017-134376,20171002,20171006,641,570,21,61.44
CA-2018-147291,20180311,20180317,78,1199,69,895.92
CA-2017-112893,20170909,20170913,248,1487,325,55.36
US-2015-150532,20150714,20150721,172,5,43,55.92
CA-2015-138317,20150621,20150625,509,844,11,24.896
CA-2015-138317,20150621,20150625,509,1488,11,3.984
CA-2015-138317,20150621,20150625,509,248,11,95.968
CA-2015-138317,20150621,20150625,509,1489,11,206.991
CA-2015-138317,20150621,20150625,509,1120,11,44.416
CA-2015-138317,20150621,20150625,509,496,11,9.006
CA-2016-130610,20160705,20160710,164,1490,396,19.0
CA-2018-104381,20181216,20181223,280,1135,126,33.376
CA-2017-131499,20170908,20170910,676,1491,21,207.48
CA-2015-148761,20150517,20150521,51,1007,397,91.68
CA-2018-116519,20181013,20181015,258,1118,21,904.9
CA-2015-130729,20151024,20151029,212,278,322,34.272
CA-2017-124772,20171205,20171206,507,1280,237,191.82
CA-2017-115525,20170725,20170729,646,1320,188,243.88
CA-2018-134845,20180417,20180423,677,388,111,12.03
CA-2018-134845,20180417,20180423,677,157,111,2549.985
CA-2018-134845,20180417,20180423,677,382,111,21.594
CA-2018-134845,20180417,20180423,677,597,111,8.964
CA-2018-134845,20180417,20180423,677,515,111,20.736
US-2016-138919,20160917,20160921,61,744,21,344.22
US-2017-160528,20170823,20170830,415,421,398,727.296
US-2017-160528,20170823,20170830,415,1166,398,22.608
US-2017-160528,20170823,20170830,415,1211,398,666.4
CA-2016-123568,20161108,20161114,184,1492,8,5.04
CA-2016-123568,20161108,20161114,184,1040,8,92.94
CA-2016-123568,20161108,20161114,184,648,8,66.69
CA-2016-123568,20161108,20161114,184,716,8,91.68
CA-2018-124674,20181117,20181123,678,1288,204,327.7328
CA-2016-164441,20161108,20161113,550,307,21,52.272
CA-2016-164441,20161108,20161113,550,461,21,17.94
CA-2018-169054,20180422,20180426,247,1070,11,254.352
CA-2015-106719,20150824,20150824,517,1493,399,8.288
CA-2018-116855,20181217,20181221,483,940,310,504.9
US-2017-164189,20170324,20170328,113,1439,400,403.168
CA-2016-168480,20160921,20160927,679,1206,340,194.32
CA-2016-168480,20160921,20160927,679,1072,340,25.99
US-2017-114293,20171121,20171126,424,1236,400,195.136
CA-2018-134173,20180916,20180921,145,1125,11,20.736
US-2016-123960,20160611,20160616,206,1054,55,53.7
US-2016-123960,20160611,20160616,206,1493,55,36.26
US-2016-123960,20160611,20160616,206,1494,55,56.3
US-2016-123960,20160611,20160616,206,503,55,32.4
US-2016-123960,20160611,20160616,206,1495,55,29.16
CA-2018-101749,20181003,20181008,443,725,46,171.288
US-2017-147991,20170505,20170509,10,1016,401,16.72
CA-2018-149559,20180911,20180912,581,868,90,12.96
CA-2018-149559,20180911,20180912,581,1496,90,22.18
CA-2018-149559,20180911,20180912,581,1497,90,2054.272
CA-2016-135174,20160430,20160502,547,644,385,1022.97
CA-2018-125290,20181106,20181110,255,1498,32,13.9
CA-2018-125290,20181106,20181110,255,820,32,26.38
CA-2015-137351,20150930,20151004,141,9,5,43.176
CA-2018-121419,20180402,20180404,680,122,96,411.8
CA-2018-121419,20180402,20180404,680,295,96,360.0
US-2018-148054,20181006,20181011,126,1499,402,41.96
US-2018-148054,20181006,20181011,126,1061,402,227.84
US-2018-148054,20181006,20181011,126,1248,402,37.94
CA-2017-128517,20170409,20170414,681,1384,69,517.9
CA-2017-128517,20170409,20170414,681,449,69,5.28
US-2016-100377,20160828,20160901,478,898,23,2799.96
CA-2018-131492,20181019,20181024,512,1359,9,8.96
CA-2018-131492,20181019,20181024,512,1052,9,31.5
CA-2018-131492,20181019,20181024,512,683,9,30.56
CA-2018-131492,20181019,20181024,512,1500,9,24.368
CA-2017-144554,20171107,20171112,665,1244,47,119.976
CA-2018-127621,20180303,20180307,682,801,63,26.88
CA-2016-145184,20161127,20161129,252,1501,259,83.97
CA-2016-145184,20161127,20161129,252,1502,259,104.97
CA-2018-106859,20180313,20180318,683,76,356,90.8
CA-2018-106859,20180313,20180318,683,728,356,140.736
CA-2018-106859,20180313,20180318,683,1503,356,214.95
CA-2018-106859,20180313,20180318,683,1504,356,45.36
CA-2018-106859,20180313,20180318,683,1434,356,288.24
US-2018-120089,20181130,20181130,530,1491,188,663.936
CA-2015-119375,20151117,20151122,290,1085,259,2934.33
CA-2015-119375,20151117,20151122,290,1505,259,124.41
CA-2015-119375,20151117,20151122,290,690,259,57.75
CA-2017-125206,20170103,20170105,236,1290,2,114.46
CA-2016-126137,20161003,20161008,95,637,2,120.666
CA-2015-143903,20150720,20150724,455,387,63,342.864
CA-2015-143903,20150720,20150724,455,912,63,16.74
CA-2015-143903,20150720,20150724,455,488,63,981.372
CA-2015-104780,20150521,20150525,405,183,74,31.84
CA-2018-101182,20180904,20180905,684,591,403,12.96
CA-2018-101182,20180904,20180905,684,838,403,43.176
US-2018-132297,20180527,20180602,109,711,153,58.34
US-2018-132297,20180527,20180602,109,1419,153,539.97
CA-2015-100328,20150128,20150203,210,187,21,3.928
CA-2018-118773,20180209,20180214,600,385,13,252.784
CA-2018-118773,20180209,20180214,600,663,13,127.984
CA-2018-118773,20180209,20180214,600,1488,13,3.984
CA-2018-118773,20180209,20180214,600,798,13,12.992
US-2018-159205,20180331,20180402,627,1133,1,61.0
US-2018-159205,20180331,20180402,627,1506,1,671.93
CA-2017-112123,20170303,20170308,4,675,259,447.86
CA-2017-112123,20170303,20170308,4,670,259,479.95
CA-2017-112123,20170303,20170308,4,1507,259,166.44
CA-2016-114468,20160823,20160823,144,563,404,31.68
CA-2016-114468,20160823,20160823,144,1156,404,10.368
CA-2016-114468,20160823,20160823,144,1024,404,12.032
CA-2016-114468,20160823,20160823,144,338,404,5.768
CA-2018-135692,20180427,20180501,52,324,6,33.12
CA-2018-135692,20180427,20180501,52,319,6,220.2656
CA-2018-131233,20180414,20180419,395,1383,21,10.776
CA-2018-131233,20180414,20180419,395,719,21,242.352
CA-2018-119578,20181222,20181227,685,416,233,695.16
CA-2018-119578,20181222,20181227,685,1508,233,220.98
CA-2017-124562,20171208,20171212,656,1509,39,12.957
US-2018-140074,20180323,20180329,686,1510,21,25.68
CA-2017-103037,20170725,20170729,176,527,13,15.712
CA-2018-127460,20180710,20180714,436,828,151,298.464
CA-2017-121671,20170717,20170722,5,1511,307,21.93
CA-2017-121671,20170717,20170722,5,879,307,242.94
CA-2017-121671,20170717,20170722,5,834,307,7.64
CA-2017-121671,20170717,20170722,5,553,307,51.84
CA-2017-121671,20170717,20170722,5,1255,307,265.17
CA-2017-150350,20170823,20170830,475,1512,5,837.6
CA-2017-150350,20170823,20170830,475,114,5,135.9
CA-2017-150350,20170823,20170830,475,1226,5,34.68
CA-2017-150350,20170823,20170830,475,921,5,532.704
CA-2017-150350,20170823,20170830,475,23,5,43.1
CA-2017-150350,20170823,20170830,475,170,5,15.88
CA-2016-121720,20160611,20160612,532,301,133,1123.92
CA-2016-121720,20160611,20160612,532,500,133,249.584
CA-2016-121720,20160611,20160612,532,1513,133,48.672
CA-2016-121720,20160611,20160612,532,109,133,60.768
CA-2016-121720,20160611,20160612,532,272,133,78.6
CA-2016-121720,20160611,20160612,532,1392,133,3.768
CA-2016-121720,20160611,20160612,532,491,133,1036.624
CA-2016-121720,20160611,20160612,532,724,133,563.808
CA-2018-149895,20180908,20180912,687,1514,11,258.528
CA-2018-147564,20181002,20181006,670,1515,21,49.12
CA-2015-136399,20151216,20151217,386,648,2,44.46
CA-2015-136399,20151216,20151217,386,293,2,241.568
CA-2015-136399,20151216,20151217,386,557,2,395.0
CA-2015-136399,20151216,20151217,386,35,2,627.168
CA-2015-107916,20150824,20150826,688,1516,163,13.28
CA-2015-107916,20150824,20150826,688,1096,163,12.672
CA-2018-164168,20181112,20181118,61,1007,63,30.56
CA-2018-164168,20181112,20181118,61,577,63,77.952
CA-2018-164168,20181112,20181118,61,1517,63,67.992
CA-2018-164168,20181112,20181118,61,594,63,12.224
CA-2018-164168,20181112,20181118,61,1141,63,44.784
CA-2018-164168,20181112,20181118,61,287,63,22.848
CA-2016-112557,20160425,20160428,140,15,21,206.43
US-2015-122959,20151212,20151212,389,116,53,210.392
CA-2018-162572,20180925,20180927,182,248,79,119.96
CA-2018-162572,20180925,20180927,182,149,79,10.608
US-2017-148110,20170905,20170911,256,479,94,347.802
CA-2018-131828,20180211,20180213,689,1518,5,963.136
CA-2018-131828,20180211,20180213,689,693,5,88.776
CA-2015-109218,20150630,20150703,256,315,2,32.4
CA-2017-120558,20170607,20170610,280,495,21,32.4
US-2015-109036,20151220,20151225,169,256,5,31.05
CA-2016-147830,20161215,20161218,174,1083,47,2025.36
CA-2016-147830,20161215,20161218,174,1519,47,1799.994
CA-2016-147830,20161215,20161218,174,1517,47,101.988
CA-2016-147830,20161215,20161218,174,269,47,262.864
CA-2018-150497,20180720,20180724,417,1520,405,735.98
CA-2015-128986,20150803,20150805,690,977,250,93.024
CA-2016-139584,20160824,20160828,614,11,21,284.364
CA-2016-139584,20160824,20160828,614,199,21,26.0
US-2017-162677,20170326,20170327,204,1046,197,67.64
US-2017-162677,20170326,20170327,204,968,197,119.976
US-2015-150924,20150912,20150916,691,1521,13,5.18
CA-2015-153969,20150921,20150925,521,844,9,15.56
CA-2015-153969,20150921,20150925,521,1375,9,78.35
CA-2015-153969,20150921,20150925,521,1522,9,59.52
CA-2015-153969,20150921,20150925,521,1470,9,38.52
CA-2015-153969,20150921,20150925,521,1523,9,239.984
CA-2015-153969,20150921,20150925,521,1427,9,19.35
CA-2017-146682,20171029,20171031,148,280,216,67.0
CA-2017-138695,20170528,20170603,170,1236,367,390.272
CA-2017-138695,20170528,20170603,170,461,367,62.192
CA-2018-107461,20181221,20181226,8,1425,30,23.88
US-2017-133879,20170321,20170328,447,747,23,3.168
US-2017-133879,20170321,20170328,447,668,23,528.43
US-2017-133879,20170321,20170328,447,1272,23,13.392
CA-2018-157483,20181111,20181118,213,1524,69,181.86
US-2018-132059,20180923,20180929,276,796,349,180.588
US-2018-132059,20180923,20180929,276,1058,349,47.984
CA-2018-122280,20180910,20180910,130,954,21,18.76
CA-2018-105235,20181205,20181211,417,6,21,20.94
CA-2018-105235,20181205,20181211,417,140,21,58.68
CA-2018-105235,20181205,20181211,417,478,21,254.9
CA-2018-152912,20181109,20181112,313,549,184,9.64
CA-2018-152912,20181109,20181112,313,723,184,826.62
CA-2018-152912,20181109,20181112,313,247,184,1633.14
CA-2018-152912,20181109,20181112,313,247,184,544.38
CA-2015-123498,20151107,20151109,569,1326,13,26.046
CA-2015-123498,20151107,20151109,569,1525,13,74.352
CA-2018-159352,20180312,20180317,11,865,95,69.93
US-2018-146416,20181020,20181022,69,1182,406,3.75
US-2018-146416,20181020,20181022,69,1526,406,20.928
US-2016-163783,20161227,20170101,661,1527,23,12.672
CA-2018-123981,20181002,20181008,339,810,21,65.99
CA-2018-158953,20180604,20180608,615,250,407,6.37
CA-2015-165428,20150901,20150904,692,530,13,3.648
CA-2015-165428,20150901,20150904,692,262,13,31.104
CA-2017-169026,20170808,20170813,476,1528,113,23.34
CA-2018-109750,20180722,20180728,93,314,21,29.97
CA-2016-149384,20160710,20160710,14,1408,260,3.366
CA-2015-131527,20151201,20151207,510,1529,197,95.968
CA-2018-164000,20181218,20181222,693,1431,11,18.704
CA-2015-164224,20150518,20150520,75,1306,61,149.232
CA-2015-164224,20150518,20150520,75,1060,61,15.936
CA-2015-158372,20151110,20151116,77,544,74,601.536
CA-2015-158372,20151110,20151116,77,924,74,10.99
CA-2015-158372,20151110,20151116,77,64,74,39.88
CA-2015-158372,20151110,20151116,77,571,74,62.24
CA-2015-158372,20151110,20151116,77,890,74,53.2
CA-2015-158372,20151110,20151116,77,1530,74,39.84
CA-2017-108882,20170109,20170115,157,1531,227,349.95
CA-2017-108882,20170109,20170115,157,67,227,377.928
US-2018-108245,20180922,20180927,65,410,408,13.392
US-2018-108245,20180922,20180927,65,388,408,11.228
CA-2015-142314,20151223,20151228,228,556,212,207.24
CA-2017-132409,20170526,20170601,261,876,11,1.504
CA-2017-132409,20170526,20170601,261,1123,11,34.848
CA-2018-150189,20180708,20180710,365,50,409,75.18
CA-2015-114433,20150513,20150517,269,1244,206,149.97
CA-2018-104640,20181110,20181116,396,766,21,931.176
CA-2018-104640,20181110,20181116,396,1514,21,430.88
US-2016-137008,20161002,20161008,688,1248,85,94.85
US-2016-137008,20161002,20161008,688,119,85,51.12
US-2016-137008,20161002,20161008,688,295,85,90.0
CA-2015-108189,20151002,20151005,21,1027,260,9.408
CA-2015-108189,20151002,20151005,21,855,260,4.672
CA-2015-108189,20151002,20151005,21,258,260,318.4
CA-2015-108189,20151002,20151005,21,1532,260,12.768
CA-2015-108189,20151002,20151005,21,1533,260,15.36
CA-2015-108189,20151002,20151005,21,670,260,230.376
CA-2015-108189,20151002,20151005,21,1054,260,7.16
